name	n	mean_probe	sd_probe	median_probe	min_probe	max_probe	NORM_FACT	NF_sd
KMT2B_exon20	20	1.0464	0.0476	1.0412	0.9889	1.2073	1.0412	0.0476
KMT2B_exon21	20	1.499	0.0742	1.4911	1.358	1.6907	1.4911	0.0742
KMT2B_exon22	20	1.3204	0.0628	1.308	1.2419	1.527	1.308	0.0628
KMT2B_exon23	20	1.3366	0.0608	1.3398	1.2395	1.5051	1.3398	0.0608
KMT2B_exon24	20	1.3063	0.0575	1.2892	1.2469	1.4886	1.2892	0.0575
KMT2B_exon25	20	0.9986	0.0514	0.9957	0.9372	1.1694	0.9957	0.0514
KMT2B_exon26	20	1.013	0.0496	1.0097	0.9484	1.1573	1.0097	0.0496
KMT2B_exon27	20	1.2248000000000001	0.0577	1.21	1.1737	1.4142	1.21	0.0577
KMT2B_exon28	20	1.3525	0.0728	1.3325	1.2562	1.5989	1.3325	0.0728
KMT2B_exon29	20	1.1639	0.0534	1.1728	1.0118	1.2485	1.1728	0.0534
KMT2B_exon3	20	0.6606	0.0387	0.6579	0.6009	0.7491	0.6579	0.0387
KMT2B_exon4	20	1.2204	0.0827	1.215	1.0873	1.4297	1.215	0.0827
KMT2B_exon5	20	1.06	0.1052	1.0601	0.8971	1.2945	1.0601	0.1052
KMT2B_exon6	20	0.9101	0.0535	0.9048	0.8308	1.0762	0.9048	0.0535
KMT2B_exon7	20	1.3303	0.0725	1.31	1.168	1.5311	1.31	0.0725
KMT2B_exon8	20	1.4299	0.0688	1.4293	1.2525	1.5752	1.4293	0.0688
KMT2B_exon9	20	1.3922	0.0713	1.3842	1.2607	1.5854	1.3842	0.0713
KRAS_exon1	20	0.9147	0.0398	0.9052	0.8596	1.028	0.9052	0.0398
KRAS_exon2	20	0.8607	0.032	0.86	0.8118	0.9238	0.86	0.032
KRAS_exon3	20	1.0369	0.0401	1.0394	0.9603	1.1031	1.0394	0.0401
KRAS_exon4	20	0.9801	0.0352	0.9743	0.911	1.0351	0.9743	0.0352
KRAS_exon5	20	0.7666	0.0416	0.7599	0.7044	0.8862	0.7599	0.0416
KRAS_exon6	20	1.0693	0.0319	1.0767	1.0115	1.1121	1.0767	0.0319
KRAS_exon7	20	1.0148	0.0444	1.0178	0.9065	1.1012	1.0178	0.0444
LEMD2_exon1	20	0.8095	0.0437	0.8128	0.7397	0.8917	0.8128	0.0437
LEMD2_exon2	20	1.208	0.0381	1.2144	1.1354	1.2989	1.2144	0.0381
LEMD2_exon3	20	1.0861	0.0304	1.0971	1.0118	1.1345	1.0971	0.0304
LEMD2_exon4	20	1.2932	0.0479	1.2986	1.2067	1.3614	1.2986	0.0479
LEMD2_exon5	20	0.9696	0.0432	0.9673	0.9114	1.0485	0.9673	0.0432
LEMD2_exon6	20	0.7718	0.0363	0.7688	0.7033	0.883	0.7688	0.0363
LEMD2_exon7	20	1.1224	0.0446	1.1208	1.0398	1.2355	1.1208	0.0446
LEMD2_exon8	20	0.1776	0.0313	0.1832	0.1262	0.2227	0.1832	0.0313
LTB_exon1	20	0.6848	0.0424	0.6816	0.6251	0.7544	0.6816	0.0424
LTB_exon2	20	0.8574	0.0346	0.8515	0.801	0.9231	0.8515	0.0346
LTB_exon3	20	1.0273	0.045	1.0157	0.9526	1.127	1.0157	0.045
LTB_exon4	20	0.7973	0.0349	0.79990000000000006	0.7357	0.8645	0.79990000000000006	0.0349
MAX_exon1	20	1.0334	0.071	1.0526	0.94	1.1879	1.0526	0.071
MAX_exon10	20	1.0822	0.0503	1.087	0.9677	1.1426	1.087	0.0503
MAX_exon2	20	1.0175	0.0278	1.0199	0.9693	1.0667	1.0199	0.0278
MAX_exon3	20	1.1554	0.037	1.1549	1.0835	1.205	1.1549	0.037
MAX_exon4	20	1.0699	0.0398	1.071	0.9997	1.1388	1.071	0.0398
MAX_exon5	20	1.1163	0.0431	1.1159	1.0255	1.2036	1.1159	0.0431
MAX_exon6	20	1.3935	0.0504	1.4087	1.3075	1.4658	1.4087	0.0504
MAX_exon7	20	1.3833	0.0464	1.3867	1.3071	1.4642	1.3867	0.0464
MAX_exon8	20	0.6426	0.0671	0.6373	0.5052	0.7607	0.6373	0.0671
MAX_exon9	20	0.4246	0.0734	0.4456	0.3221	0.5494	0.4456	0.0734
MYC_exon1	20	0.9155	0.03	0.9159	0.8562	0.978	0.9159	0.03
MYC_exon2	20	0.9876	0.0466	0.9853	0.9047	1.0743	0.9853	0.0466
MYC_exon3	20	0.9373	0.045	0.9323	0.8692	1.0438	0.9323	0.045
MYC_exon4	20	1.1659	0.0416	1.1662	1.093	1.244	1.1662	0.0416
MYD88_exon1	20	1.0352	0.0391	1.0354	0.9752	1.1273	1.0354	0.0391
MYD88_exon2	20	1.3193	0.0505	1.3134	1.235	1.4092	1.3134	0.0505
MYD88_exon3	20	1.4964	0.0522	1.4898	1.4002	1.6036	1.4898	0.0522
MYD88_exon4	20	1.6493	0.0668	1.6409	1.5645	1.7921	1.6409	0.0668
MYD88_exon5	20	1.4567	0.0531	1.4477	1.3753	1.5506	1.4477	0.0531
NF1_exon1	20	0.6582	0.0501	0.6761	0.5667	0.7136	0.6761	0.0501
NF1_exon10	20	0.6867	0.0427	0.6785	0.608	0.7818	0.6785	0.0427
NF1_exon11	20	0.66	0.0544	0.6508	0.588	0.7937	0.6508	0.0544
NF1_exon12	20	1.1079	0.0684	1.0997	0.959	1.312	1.0997	0.0684
NF1_exon13	20	0.4421	0.0448	0.4394	0.3797	0.5596	0.4394	0.0448
NF1_exon14	20	1.0516	0.0555	1.0545	0.9523	1.1847	1.0545	0.0555
NF1_exon15	20	0.2636	0.0308	0.2605	0.2155	0.3326	0.2605	0.0308
NF1_exon16	20	1.0261	0.0618	1.0175	0.9503	1.2135	1.0175	0.0618
NF1_exon17	20	0.815	0.0472	0.8108	0.7444	0.9427	0.8108	0.0472
NF1_exon18	20	1.1477	0.0765	1.1383	0.9812	1.328	1.1383	0.0765
NF1_exon19	20	1.2644	0.0796	1.2506	1.0529	1.4301	1.2506	0.0796
NF1_exon2	20	0.809	0.0529	0.79990000000000006	0.7352	0.9528	0.79990000000000006	0.0529
NF1_exon20	20	0.8425	0.0552	0.8334	0.7293	0.9759	0.8334	0.0552
NF1_exon21	20	1.1413	0.0643	1.1335	1.0002	1.3171	1.1335	0.0643
NF1_exon22	20	0.5096	0.0316	0.4999	0.4656	0.578	0.4999	0.0316
NF1_exon23	20	1.0295	0.0562	1.0198	0.9385	1.2075	1.0198	0.0562
NF1_exon24	20	1.1982	0.057	1.1931	1.1109	1.357	1.1931	0.057
NF1_exon25	20	1.0152	0.0568	1	0.9347	1.202	1	0.0568
NF1_exon26	20	0.9762	0.0602	0.9671	0.8861	1.1623000000000001	0.9671	0.0602
NF1_exon27	20	1.0566	0.0858	1.0327	0.8926	1.3124	1.0327	0.0858
NF1_exon28	20	1.3431	0.0736	1.343	1.2095	1.5637	1.343	0.0736
NF1_exon29	20	1.408	0.0775	1.4041	1.235	1.6483	1.4041	0.0775
NF1_exon3	20	1.0046	0.0359	0.9903	0.9688	1.1266	0.9903	0.0359
NF1_exon30	20	0.7844	0.052	0.7738	0.726	0.9412	0.7738	0.052
NF1_exon31	20	0.9042	0.0488	0.8983	0.812	1.0564	0.8983	0.0488
NF1_exon32	20	0.9517	0.0464	0.9416	0.899	1.1152	0.9416	0.0464
NF1_exon33	20	0.6857	0.0679	0.685	0.59	0.8134	0.685	0.0679
NF1_exon34	20	0.9691	0.0513	0.9636	0.8812	1.121	0.9636	0.0513
NF1_exon35	20	0.8185	0.0369	0.8166	0.7642	0.9382	0.8166	0.0369
NF1_exon36	20	1.0091	0.0488	1.0088	0.9023	1.1181	1.0088	0.0488
NF1_exon37	20	0.9916	0.0577	0.9836	0.878	1.1215	0.9836	0.0577
NF1_exon38	20	0.9013	0.042	0.8987	0.8204	0.9992	0.8987	0.042
NF1_exon39	20	1.1377	0.0835	1.1317	1.0036	1.4097	1.1317	0.0835
NF1_exon4	20	1.033	0.0468	1.0242	0.9656	1.174	1.0242	0.0468
NF1_exon40	20	1.3195	0.0583	1.3098	1.223	1.5347	1.3098	0.0583
NF1_exon41	20	1.2636	0.0513	1.2565	1.1793	1.4336	1.2565	0.0513
NF1_exon42	20	0.7924	0.0581	0.7768	0.7096	0.97	0.7768	0.0581
NF1_exon43	20	1.0738	0.0725	1.0566	0.9856	1.2837	1.0566	0.0725
NF1_exon44	20	1.1204	0.0604	1.1094	1.037	1.308	1.1094	0.0604
NF1_exon45	20	0.94	0.0602	0.9337	0.8689	1.1392	0.9337	0.0602
NF1_exon46	20	1.0963	0.0685	1.081	1.0065	1.3286	1.081	0.0685
NF1_exon47	20	0.8571	0.0518	0.8444	0.7893	1.0311	0.8444	0.0518
NF1_exon48	20	1.1445	0.0687	1.1242	1.0567	1.3818	1.1242	0.0687
NF1_exon49	20	1.0844	0.0617	1.0696	1.0193	1.2982	1.0696	0.0617
NF1_exon5	20	0.8733	0.0466	0.8687	0.8246	1.0124	0.8687	0.0466
NF1_exon50	20	0.9537	0.0574	0.9454	0.8829	1.1393	0.9454	0.0574
NF1_exon51	20	1.1025	0.0723	1.112	0.9679	1.2916	1.112	0.0723
NF1_exon52	20	0.8826	0.0599	0.8764	0.7812	1.0339	0.8764	0.0599
NF1_exon53	20	1.2272	0.0542	1.2209	1.1231	1.362	1.2209	0.0542
NF1_exon54	20	1.2403	0.0682	1.2416	1.1576	1.467	1.2416	0.0682
NF1_exon55	20	1.243	0.0601	1.2461	1.1651	1.4608	1.2461	0.0601
NF1_exon56	20	0.7114	0.0485	0.6984	0.652	0.8329	0.6984	0.0485
NF1_exon57	20	0.9962	0.0633	0.9889	0.8666	1.1696	0.9889	0.0633
NF1_exon58	20	1.2068	0.067	1.2103	1.0743	1.4244	1.2103	0.067
NF1_exon59	20	1.1203	0.0532	1.1211	1.0429	1.3051	1.1211	0.0532
NF1_exon6	20	0.8169	0.055	0.804	0.7493	0.9783	0.804	0.055
NF1_exon60	20	1.0689	0.0489	1.0711	0.9864	1.2015	1.0711	0.0489
NF1_exon61	20	1.0379	0.0637	1.0246	0.9325	1.2318	1.0246	0.0637
NF1_exon62	20	1.0408	0.0455	1.0333	0.9843	1.1906	1.0333	0.0455
NF1_exon63	20	1.1289	0.0574	1.1209	1.0543	1.3002	1.1209	0.0574
NF1_exon64	20	1.0083	0.0515	1.0002	0.922	1.1072	1.0002	0.0515
NF1_exon65	20	0.7865	0.0565	0.7814	0.7147	0.959	0.7814	0.0565
NF1_exon66	20	0.7372	0.0552	0.7224	0.6698	0.858	0.7224	0.0552
NF1_exon67	20	1.0861	0.051	1.0785	1.0136	1.2182	1.0785	0.051
NF1_exon7	20	0.8716	0.0879	0.86240000000000006	0.6979	1.0973	0.86240000000000006	0.0879
NF1_exon8	20	1.1713	0.0559	1.1591	1.0621	1.3582	1.1591	0.0559
NF1_exon9	20	0.7249	0.0475	0.729	0.6086	0.8123	0.729	0.0475
NFKB1_exon1	20	1.05	0.0567	1.0449	0.9643	1.2122	1.0449	0.0567
NFKB1_exon10	20	1.1853	0.0466	1.1962	1.0897	1.2621	1.1962	0.0466
NFKB1_exon11	20	1.078	0.0378	1.0808	1.0136	1.1485	1.0808	0.0378
NFKB1_exon12	20	0.8271	0.0511	0.8231	0.7403	0.9922	0.8231	0.0511
NFKB1_exon13	20	0.956	0.0529	0.9582	0.8405	1.0532	0.9582	0.0529
NFKB1_exon14	20	0.9933	0.0417	0.987	0.9227	1.0557	0.987	0.0417
NFKB1_exon15	20	1.2739	0.0564	1.2876	1.1584	1.3738	1.2876	0.0564
NFKB1_exon16	20	1.371	0.0622	1.3784	1.2519	1.4822	1.3784	0.0622
NFKB1_exon17	20	0.9444	0.0311	0.9504	0.8639	0.9992	0.9504	0.0311
NFKB1_exon18	20	0.7755	0.0355	0.7698	0.7244	0.8737	0.7698	0.0355
NFKB1_exon19	20	1.1535	0.0387	1.1412	1.0919	1.2319	1.1412	0.0387
NFKB1_exon2	20	1.0677	0.0478	1.0752	0.991	1.1471	1.0752	0.0478
NFKB1_exon20	20	1.2805	0.0334	1.2876	1.2063	1.3486	1.2876	0.0334
NFKB1_exon21	20	0.991	0.0474	0.9984	0.9016	1.086	0.9984	0.0474
NFKB1_exon22	20	1.1804	0.0275	1.1848	1.1259	1.2292	1.1848	0.0275
NFKB1_exon23	20	1.0605	0.0428	1.0574	0.9686	1.1467	1.0574	0.0428
NFKB1_exon24	20	1.1122	0.0497	1.107	1.0159	1.2185	1.107	0.0497
NFKB1_exon25	20	1.0082	0.0415	1.0158	0.9271	1.0785	1.0158	0.0415
NFKB1_exon3	20	0.9628	0.0367	0.9675	0.9015	1.0484	0.9675	0.0367
NFKB1_exon4	20	0.8732	0.0454	0.8718	0.798	0.9744	0.8718	0.0454
NFKB1_exon5	20	0.9227	0.0436	0.9247	0.8548	1.006	0.9247	0.0436
NFKB1_exon6	20	1.4219	0.0656	1.4174	1.3293	1.551	1.4174	0.0656
NFKB1_exon7	20	1.258	0.0628	1.2634	1.1573	1.3476	1.2634	0.0628
NFKB1_exon8	20	1.1274	0.035	1.1244	1.0577	1.1869	1.1244	0.035
NFKB1_exon9	20	0.8672	0.0489	0.8657	0.8035	0.9888	0.8657	0.0489
NFKB2_exon1	20	0.7498	0.0337	0.7535	0.6769	0.8425	0.7535	0.0337
NFKB2_exon10	20	0.4667	0.0403	0.4651	0.3944	0.5379	0.4651	0.0403
NFKB2_exon11	20	0.695	0.0506	0.6988	0.584	0.7634	0.6988	0.0506
NFKB2_exon12	20	1.173	0.0545	1.1762	1.0954	1.3015	1.1762	0.0545
NFKB2_exon13	20	1.1491	0.0378	1.1408	1.0955	1.253	1.1408	0.0378
NFKB2_exon14	20	1.1386	0.0316	1.1374	1.0956	1.2122	1.1374	0.0316
NFKB2_exon15	20	1.072	0.0375	1.074	0.9879	1.1353	1.074	0.0375
NFKB2_exon16	20	1.0222	0.0693	1.0435	0.8642	1.1133	1.0435	0.0693
NFKB2_exon2	20	0.886	0.0296	0.8798	0.8307	0.9404	0.8798	0.0296
NFKB2_exon3	20	1.2981	0.0598	1.2905	1.1779	1.3959	1.2905	0.0598
NFKB2_exon4	20	1.2319	0.0426	1.2261	1.1769	1.3171	1.2261	0.0426
NFKB2_exon5	20	1.151	0.0487	1.1576	1.0467	1.2259	1.1576	0.0487
NFKB2_exon6	20	1.4576	0.065	1.4469	1.3172	1.5685	1.4469	0.065
NFKB2_exon7	20	1.2225	0.0365	1.2207	1.1692	1.2856	1.2207	0.0365
NFKB2_exon8	20	1.3247	0.0496	1.3261	1.1916	1.401	1.3261	0.0496
NFKB2_exon9	20	0.8772	0.036	0.866	0.8099	0.951	0.866	0.036
NFKBIA_exon1	20	0.7771	0.056	0.7756	0.6836	0.8753	0.7756	0.056
NFKBIA_exon2	20	1.001	0.0415	0.9992	0.906	1.0898	0.9992	0.0415
NFKBIA_exon3	20	1.2891	0.0522	1.2758	1.2084	1.4048	1.2758	0.0522
NFKBIA_exon4	20	1.1258	0.0509	1.1157	1.0409	1.1996	1.1157	0.0509
NFKBIA_exon5	20	1.3166	0.0462	1.3212	1.2034	1.3841	1.3212	0.0462
NFKBIA_exon6	20	1.1983	0.0436	1.1966	1.1219	1.2958	1.1966	0.0436
NFKBIA_exon7	20	0.3205	0.0395	0.3255	0.2522	0.3964	0.3255	0.0395
NOTCH2_exon1	20	1.5599	0.0666	1.5618	1.442	1.6785	1.5618	0.0666
NOTCH2_exon10	20	1.0326	0.0531	1.0247	0.9458	1.1601	1.0247	0.0531
NOTCH2_exon11	20	1.2692	0.0554	1.2705	1.1426	1.38	1.2705	0.0554
NOTCH2_exon12	20	1.2094	0.0414	1.2184	1.1022	1.2749	1.2184	0.0414
NOTCH2_exon13	20	1.3032	0.0552	1.3084	1.1785	1.3993	1.3084	0.0552
NOTCH2_exon14	20	1.062	0.0559	1.0628	0.9887	1.166	1.0628	0.0559
NOTCH2_exon15	20	1.2773	0.0445	1.2903	1.1908	1.3506	1.2903	0.0445
NOTCH2_exon16	20	1.0806	0.0395	1.0724	1.0279	1.1695	1.0724	0.0395
NOTCH2_exon17	20	1.0297	0.0282	1.0329	0.9548	1.0766	1.0329	0.0282
NOTCH2_exon18	20	1.4474	0.059	1.4311	1.325	1.548	1.4311	0.059
NOTCH2_exon19	20	1.2043	0.0509	1.1887	1.1378	1.3045	1.1887	0.0509
NOTCH2_exon2	20	1.0038	0.0419	0.9941	0.9285	1.0758	0.9941	0.0419
NOTCH2_exon20	20	1.159	0.0594	1.1696	1.0503	1.2752	1.1696	0.0594
NOTCH2_exon21	20	0.7936	0.0442	0.8032	0.7318	0.8926	0.8032	0.0442
NOTCH2_exon22	20	1.2485	0.0665	1.2488	1.0924	1.3652	1.2488	0.0665
NOTCH2_exon23	20	1.0544	0.0456	1.0666	0.9688	1.1545	1.0666	0.0456
NOTCH2_exon24	20	1.2909	0.0614	1.3119	1.166	1.3991	1.3119	0.0614
NOTCH2_exon25	20	1.2074	0.0393	1.215	1.1422	1.2932	1.215	0.0393
NOTCH2_exon26	20	1.2498	0.0456	1.2614	1.1497	1.3268	1.2614	0.0456
NOTCH2_exon27	20	1.0755	0.0524	1.095	0.9375	1.1514	1.095	0.0524
NOTCH2_exon28	20	1.2757	0.0734	1.2713	1.14	1.3714	1.2713	0.0734
NOTCH2_exon29	20	1.0561	0.0526	1.0658	0.9586	1.134	1.0658	0.0526
NOTCH2_exon3	20	1.0865	0.0413	1.0907	1.0108	1.1617	1.0907	0.0413
NOTCH2_exon30	20	1.2785	0.0567	1.2946	1.1225	1.3505	1.2946	0.0567
NOTCH2_exon31	20	1.2977	0.0633	1.2951	1.1961	1.3825	1.2951	0.0633
NOTCH2_exon32	20	1.2247	0.0644	1.2328	1.0906	1.3374	1.2328	0.0644
NOTCH2_exon33	20	1.4063	0.0608	1.4058	1.2627	1.5066	1.4058	0.0608
NOTCH2_exon34	20	1.2143	0.0697	1.2198	1.1282	1.3419	1.2198	0.0697
NOTCH2_exon35	20	1.2997	0.0356	1.3027	1.2502	1.3824	1.3027	0.0356
NOTCH2_exon36	20	1.3323	0.0629	1.3312	1.1947	1.427	1.3312	0.0629
NOTCH2_exon37	20	1.3429	0.0639	1.3428	1.2231	1.4668	1.3428	0.0639
NOTCH2_exon38	20	1.1767	0.0614	1.1657	1.0615	1.3094	1.1657	0.0614
NOTCH2_exon39	20	1.1709	0.0621	1.1842	1.0523	1.2555	1.1842	0.0621
NOTCH2_exon4	20	0.9776	0.0554	0.9763	0.8678	1.0947	0.9763	0.0554
NOTCH2_exon40	20	1.0346	0.0405	1.0306	0.9468	1.1028	1.0306	0.0405
NOTCH2_exon41	20	1.9025	0.2695	2.0007	1.1792	2.1304	2.0007	0.2695
NOTCH2_exon42	20	1.1113	0.0468	1.1109	1.0127	1.1832	1.1109	0.0468
NOTCH2_exon43	20	0.8699	0.0305	0.8654	0.8217	0.9323	0.8654	0.0305
NOTCH2_exon44	20	0.6097	0.11	0.6106	0.3083	0.7768	0.6106	0.11
NOTCH2_exon45	20	0.784	0.1932	0.7658	0.3338	1.1147	0.7658	0.1932
NOTCH2_exon5	20	0.9258	0.0441	0.9286	0.8376	1.0068	0.9286	0.0441
NOTCH2_exon6	20	1.3382	0.0522	1.3527	1.2121	1.4151	1.3527	0.0522
NOTCH2_exon7	20	1.3681	0.0447	1.3766	1.2602	1.4497	1.3766	0.0447
NOTCH2_exon8	20	1.09	0.0363	1.0869	1.0366	1.1661	1.0869	0.0363
NOTCH2_exon9	20	1.2924	0.0504	1.2958	1.1831	1.3888	1.2958	0.0504
NRAS_exon1	20	1.0189	0.0473	1.0232	0.8845	1.0789	1.0232	0.0473
NRAS_exon2	20	1.1331	0.0383	1.1245	1.076	1.2282	1.1245	0.0383
NRAS_exon3	20	1.0707	0.0491	1.0657	0.9816	1.1553	1.0657	0.0491
NRAS_exon4	20	0.9429	0.0402	0.9463	0.86240000000000006	1.0259	0.9463	0.0402
PIK3CA_exon1	20	1.21	0.0667	1.2075	1.0977	1.4464	1.2075	0.0667
PIK3CA_exon10	20	0.739	0.0462	0.7402	0.6573	0.8664	0.7402	0.0462
PIK3CA_exon11	20	0.8129	0.0636	0.8085	0.7227	0.9679	0.8085	0.0636
PIK3CA_exon12	20	0.7251	0.0452	0.7201	0.6391	0.8189	0.7201	0.0452
PIK3CA_exon13	20	0.8265	0.0453	0.817	0.7786	0.9768	0.817	0.0453
PIK3CA_exon14	20	0.9624	0.0417	0.9584	0.8962	1.0908	0.9584	0.0417
PIK3CA_exon15	20	1.2215	0.053900000000000003	1.221	1.1564	1.4033	1.221	0.053900000000000003
PIK3CA_exon16	20	1.0791	0.0674	1.0735	0.9296	1.215	1.0735	0.0674
PIK3CA_exon17	20	1.0938	0.0524	1.0828	1.0183	1.2823	1.0828	0.0524
PIK3CA_exon18	20	1.1166	0.0785	1.1104	1.0127	1.3866	1.1104	0.0785
PIK3CA_exon19	20	1.2248000000000001	0.0521	1.218	1.1563	1.3893	1.218	0.0521
PIK3CA_exon2	20	0.9757	0.0571	0.9711	0.8854	1.1649	0.9711	0.0571
PIK3CA_exon3	20	1.2816	0.0585	1.2682	1.207	1.4489	1.2682	0.0585
PIK3CA_exon4	20	1.053	0.0527	1.0516	0.9479	1.2311	1.0516	0.0527
PIK3CA_exon5	20	0.9359	0.0473	0.9358	0.8459	1.0517	0.9358	0.0473
PIK3CA_exon6	20	0.7593	0.0419	0.7435	0.7063	0.8945	0.7435	0.0419
PIK3CA_exon7	20	1.1908	0.0612	1.1864	1.0457	1.3795	1.1864	0.0612
PIK3CA_exon8	20	0.9778	0.0542	0.9666	0.8823	1.1435	0.9666	0.0542
PIK3CA_exon9	20	1.0615	0.0515	1.0498	0.9922	1.1999	1.0498	0.0515
PRDM1_exon1	20	0.6625	0.0439	0.6494	0.5987	0.7633	0.6494	0.0439
PRDM1_exon10	20	1.1497	0.0668	1.1426	1.0406	1.2462	1.1426	0.0668
PRDM1_exon11	20	1.282	0.0394	1.2752	1.2213	1.3597	1.2752	0.0394
PRDM1_exon12	20	1.1343	0.0332	1.1283	1.0787	1.1831	1.1283	0.0332
PRDM1_exon2	20	0.7873	0.0295	0.788	0.7378	0.8422	0.788	0.0295
PRDM1_exon3	20	1.2589	0.0589	1.2387	1.1873	1.3605	1.2387	0.0589
PRDM1_exon4	20	1.1247	0.033	1.1249	1.0428	1.1777	1.1249	0.033
PRDM1_exon5	20	1.2321	0.0351	1.237	1.167	1.2844	1.237	0.0351
PRDM1_exon6	20	1.175	0.0543	1.1839	1.0697	1.269	1.1839	0.0543
PRDM1_exon7	20	1.2047	0.0612	1.2119	1.0867	1.3248	1.2119	0.0612
PRDM1_exon8	20	1.1756	0.0295	1.1747	1.1052	1.2325	1.1747	0.0295
PRDM1_exon9	20	1.1931	0.028	1.1885	1.138	1.2618	1.1885	0.028
PRKD2_exon1	20	1.1992	0.0591	1.2066	1.0797	1.3166	1.2066	0.0591
PRKD2_exon10	20	1.2035	0.0689	1.1854	1.1376	1.4416	1.1854	0.0689
PRKD2_exon11	20	1.4531	0.0745	1.434	1.3816	1.7256	1.434	0.0745
PRKD2_exon12	20	1.1983	0.0651	1.1893	1.1431	1.4479	1.1893	0.0651
PRKD2_exon13	20	0.9789	0.0661	0.9832	0.8851	1.194	0.9832	0.0661
PRKD2_exon14	20	1.3331	0.0708	1.3226	1.2386	1.5831	1.3226	0.0708
PRKD2_exon15	20	0.8128	0.0864	0.8019	0.6964	1.0399	0.8019	0.0864
PRKD2_exon16	20	1.3778	0.0782	1.356	1.2918	1.6384	1.356	0.0782
PRKD2_exon17	20	1.2991	0.0873	1.2907	1.1705	1.5952	1.2907	0.0873
PRKD2_exon18	20	1.3922	0.0848	1.3738	1.257	1.6837	1.3738	0.0848
PRKD2_exon19	20	1.2118	0.061	1.2117	1.111	1.3474	1.2117	0.061
PRKD2_exon2	20	1.4041	0.0689	1.4015	1.2959	1.6469	1.4015	0.0689
PRKD2_exon20	20	0.6813	0.0525	0.6783	0.6015	0.7799	0.6783	0.0525
PRKD2_exon3	20	1.2469	0.0465	1.25	1.1667	1.3848	1.25	0.0465
PRKD2_exon4	20	1.0256	0.0585	1.0132	0.948	1.216	1.0132	0.0585
PRKD2_exon5	20	0.7305	0.0664	0.7301	0.5749	0.8867	0.7301	0.0664
PRKD2_exon6	20	0.7936	0.051	0.7822	0.7199	0.9315	0.7822	0.051
PRKD2_exon7	20	1.4248	0.0683	1.4247	1.2745	1.6103	1.4247	0.0683
PRKD2_exon8	20	1.1229	0.0512	1.1199	1.0546	1.2871	1.1199	0.0512
PRKD2_exon9	20	1.1957	0.0606	1.1844	1.1307	1.4215	1.1844	0.0606
PSMB5_exon1	20	1.1617	0.0467	1.1633	1.0767	1.2398	1.1633	0.0467
PSMB5_exon2	20	1.0652	0.0384	1.0676	0.9985	1.1328	1.0676	0.0384
PSMB5_exon3	20	1.1501	0.0275	1.1413	1.1075	1.2065	1.1413	0.0275
PSMB5_exon4	20	1.3025	0.0461	1.3052	1.2001	1.3923	1.3052	0.0461
PSMB5_exon5	20	1.1228	0.0471	1.1143	1.0164	1.2068	1.1143	0.0471
PSMD1_exon1	20	0.2448	0.0432	0.2525	0.1699	0.3209	0.2525	0.0432
PSMD1_exon10	20	0.7352	0.0352	0.733	0.6759	0.7937	0.733	0.0352
PSMD1_exon11	20	0.5574	0.0361	0.5593	0.4769	0.6103	0.5593	0.0361
PSMD1_exon12	20	0.8616	0.0322	0.8642	0.7814	0.9148	0.8642	0.0322
PSMD1_exon13	20	1.1101	0.0452	1.1091	1.0389	1.1878	1.1091	0.0452
PSMD1_exon14	20	1.0799	0.0318	1.0797	1.0216	1.1376	1.0797	0.0318
PSMD1_exon15	20	1.3242	0.0719	1.3418	1.1681	1.4455	1.3418	0.0719
PSMD1_exon16	20	1.1149	0.0542	1.1156	1.0063	1.223	1.1156	0.0542
PSMD1_exon17	20	0.9553	0.0493	0.9579	0.8583	1.0468	0.9579	0.0493
PSMD1_exon18	20	1.1493	0.0436	1.1453	1.0755	1.2259	1.1453	0.0436
PSMD1_exon19	20	0.9382	0.0466	0.9376	0.8392	1.0271	0.9376	0.0466
PSMD1_exon2	20	0.9759	0.0322	0.9701	0.9065	1.0502	0.9701	0.0322
PSMD1_exon20	20	1.0355	0.0391	1.0393	0.9681	1.1303	1.0393	0.0391
PSMD1_exon21	20	1.0274	0.027	1.0244	0.958	1.0705	1.0244	0.027
PSMD1_exon22	20	0.9953	0.0363	0.9945	0.9321	1.069	0.9945	0.0363
PSMD1_exon23	20	1.193	0.0725	1.188	1.0727	1.3436	1.188	0.0725
PSMD1_exon24	20	1.0486	0.0406	1.0324	0.9944	1.1508	1.0324	0.0406
PSMD1_exon25	20	1.2865	0.0368	1.2844	1.204	1.3542	1.2844	0.0368
PSMD1_exon3	20	0.8664	0.0277	0.8673	0.8045	0.9216	0.8673	0.0277
PSMD1_exon4	20	1.0454	0.0413	1.0455	0.9814	1.1144	1.0455	0.0413
PSMD1_exon5	20	1.0278	0.0426	1.0171	0.9508	1.0998000000000001	1.0171	0.0426
PSMD1_exon6	20	1.0673	0.0446	1.0633	0.9902	1.1768	1.0633	0.0446
PSMD1_exon7	20	0.8579	0.0388	0.8637	0.7813	0.9172	0.8637	0.0388
PSMD1_exon8	20	1.1369	0.0351	1.1383	1.0681	1.1887	1.1383	0.0351
PSMD1_exon9	20	0.9101	0.0436	0.9077	0.8421	1.0112	0.9077	0.0436
PTEN_exon1	20	0.1152	0.0157	0.1151	0.089	0.1431	0.1151	0.0157
PTEN_exon10	20	1.0157	0.0369	1.0049	0.9703	1.0895	1.0049	0.0369
