name	n	mean_probe	sd_probe	median_probe	min_probe	max_probe	NORM_FACT	NF_sd
IRF4_exon10	11	1.0244	0.1084	0.9976	0.8968	1.2939	0.9976	0.1084
IRF4_exon11	11	1.1817	0.0847	1.1656	1.0775	1.3811	1.1656	0.0847
IRF4_exon2	11	1.2796	0.1185	1.2652	1.1192	1.5713	1.2652	0.1185
IRF4_exon3	11	0.8872	0.1042	0.8674	0.7654	1.069	0.8674	0.1042
IRF4_exon4	11	1.2555	0.1274	1.2402	1.0689	1.525	1.2402	0.1274
IRF4_exon5	11	1.4107	0.152	1.3631	1.252	1.7511	1.3631	0.152
IRF4_exon6	11	0.9733	0.1276	0.958	0.7215	1.1417	0.958	0.1276
IRF4_exon7	11	1.103	0.1873	1.0739	0.7619	1.3572	1.0739	0.1873
IRF4_exon8	11	1.0512	0.0697	1.0503	0.9135	1.1558	1.0503	0.0697
IRF4_exon9	11	1.1712	0.1161	1.1374	1.0195	1.427	1.1374	0.1161
KDM6A_exon1	11	0.1079	0.0554	0.1045	0.0458	0.2331	0.1045	0.0554
KDM6A_exon10	11	0.8949	0.2872	0.7544	0.6151	1.3585	0.7544	0.2872
KDM6A_exon11	11	0.8242	0.298	0.7264	0.5389	1.3528	0.7264	0.298
KDM6A_exon12	11	0.7356	0.2773	0.571	0.4687	1.1376	0.571	0.2773
KDM6A_exon13	11	0.9077	0.3574	0.7839	0.541	1.5143	0.7839	0.3574
KDM6A_exon14	11	0.8372	0.2965	0.6532	0.5652	1.2912	0.6532	0.2965
KDM6A_exon15	11	0.5354	0.1975	0.4133	0.365	0.8215	0.4133	0.1975
KDM6A_exon16	11	0.9447	0.3211	0.7815	0.5814	1.4716	0.7815	0.3211
KDM6A_exon17	11	0.5998	0.1998	0.4728	0.4006	0.8963	0.4728	0.1998
KDM6A_exon18	11	0.6753	0.2103	0.5776	0.4657	1.0476	0.5776	0.2103
KDM6A_exon19	11	0.9358	0.3143	0.7597	0.6179	1.3476	0.7597	0.3143
KDM6A_exon2	11	0.5052	0.1864	0.4824	0.2742	0.829	0.4824	0.1864
KDM6A_exon20	11	0.9574	0.3451	0.7533	0.6394	1.4457	0.7533	0.3451
KDM6A_exon21	11	0.7021	0.2825	0.6629	0.3336	1.2241	0.6629	0.2825
KDM6A_exon22	11	0.8156	0.2839	0.77	0.5161	1.4176	0.77	0.2839
KDM6A_exon23	11	0.8593	0.2673	0.7607	0.5724	1.317	0.7607	0.2673
KDM6A_exon24	11	0.7841	0.2432	0.6802	0.5237	1.1528	0.6802	0.2432
KDM6A_exon25	11	0.7683	0.2949	0.6101	0.5037	1.1626	0.6101	0.2949
KDM6A_exon26	11	0.8238	0.2646	0.6884	0.5372	1.2412	0.6884	0.2646
KDM6A_exon27	11	0.9346	0.3017	0.8029	0.6441	1.4782	0.8029	0.3017
KDM6A_exon28	11	0.7551	0.2654	0.6143	0.5139	1.213	0.6143	0.2654
KDM6A_exon29	11	0.9033	0.3106	0.7359	0.5957	1.4162	0.7359	0.3106
KDM6A_exon3	11	0.6113	0.285	0.5661	0.2696	1.2283	0.5661	0.285
KDM6A_exon30	11	0.8653	0.3162	0.7567	0.5477	1.435	0.7567	0.3162
KDM6A_exon31	11	0.8984	0.331	0.6966	0.5351	1.452	0.6966	0.331
KDM6A_exon32	11	0.7769	0.2996	0.7064	0.4664	1.3514	0.7064	0.2996
KDM6A_exon33	11	0.8724	0.3246	0.7349	0.4954	1.3299	0.7349	0.3246
KDM6A_exon34	11	0.9887	0.3251	0.7773	0.6987	1.487	0.7773	0.3251
KDM6A_exon4	11	0.8051	0.3055	0.661	0.5043	1.2625	0.661	0.3055
KDM6A_exon5	11	0.8531	0.3101	0.7502	0.5382	1.477	0.7502	0.3101
KDM6A_exon6	11	0.9324	0.3692	0.7938	0.3749	1.5119	0.7938	0.3692
KDM6A_exon7	11	0.8774	0.3493	0.7413	0.38	1.4525	0.7413	0.3493
KDM6A_exon8	11	0.9407	0.3214	0.8541	0.5439	1.494	0.8541	0.3214
KDM6A_exon9	11	0.903	0.2927	0.7694	0.6147	1.4646	0.7694	0.2927
KMT2B_exon1	11	0.0173	0.0107	0.0173	0	0.0351	0.0173	0.0107
KMT2B_exon10	11	0.3144	0.094	0.3057	0.1393	0.464	0.3057	0.094
KMT2B_exon11	11	0.5284	0.1507	0.4695	0.3344	0.7342	0.4695	0.1507
KMT2B_exon12	11	0.9698	0.106	0.9379	0.8104	1.1698	0.9379	0.106
KMT2B_exon13	11	0.4026	0.0934	0.4147	0.2419	0.5319	0.4147	0.0934
KMT2B_exon14	11	0.6262	0.1242	0.5801	0.4693	0.8025	0.5801	0.1242
KMT2B_exon15	11	0.7565	0.091	0.7821	0.6295	0.914	0.7821	0.091
KMT2B_exon16	11	1.0734	0.1466	1.0273	0.8825	1.3198	1.0273	0.1466
KMT2B_exon17	11	0.8308	0.1124	0.822	0.6785	1.0654	0.822	0.1124
KMT2B_exon18	11	1.0104	0.1505	1.0408	0.7625	1.1736	1.0408	0.1505
KMT2B_exon19	11	1.0335	0.1139	1.0156	0.821	1.2048	1.0156	0.1139
KMT2B_exon2	11	0.1129	0.0645	0.097	0.0346	0.2141	0.097	0.0645
KMT2B_exon20	11	0.437	0.106	0.4182	0.3121	0.5844	0.4182	0.106
KMT2B_exon21	11	0.6181	0.1353	0.5859	0.4286	0.7923	0.5859	0.1353
KMT2B_exon22	11	0.8358	0.1529	0.7538	0.6797	1.0782	0.7538	0.1529
KMT2B_exon23	11	1.1518	0.1299	1.113	1.0147	1.3576	1.113	0.1299
KMT2B_exon24	11	0.9318	0.0912	0.9521	0.8195	1.0468	0.9521	0.0912
KMT2B_exon25	11	0.4372	0.0868	0.404	0.3277	0.5543	0.404	0.0868
KMT2B_exon26	11	0.2873	0.0755	0.2753	0.2006	0.4097	0.2753	0.0755
KMT2B_exon27	11	0.5917	0.1236	0.5517	0.3923	0.7566	0.5517	0.1236
KMT2B_exon28	11	0.7589	0.1339	0.7053	0.5546	0.9502	0.7053	0.1339
KMT2B_exon29	11	0.3905	0.1437	0.3224	0.2159	0.6115	0.3224	0.1437
KMT2B_exon3	11	0.4132	0.0751	0.3902	0.3102	0.511	0.3902	0.0751
KMT2B_exon4	11	0.6761	0.0924	0.6909	0.533	0.8459	0.6909	0.0924
KMT2B_exon5	11	0.8336	0.1488	0.7912	0.6187	1.1984	0.7912	0.1488
KMT2B_exon6	11	0.5184	0.0903	0.5192	0.4068	0.6328	0.5192	0.0903
KMT2B_exon7	11	0.9068	0.1206	0.9062	0.7463	1.0923	0.9062	0.1206
KMT2B_exon8	11	1.0094	0.1595	1.0049	0.7738	1.2184	1.0049	0.1595
KMT2B_exon9	11	0.4923	0.1234	0.4185	0.3563	0.6577	0.4185	0.1234
KRAS_exon1	11	1.0677	0.1839	1.0756	0.8055	1.3059	1.0756	0.1839
KRAS_exon2	11	1.2518	0.1682	1.2777	1.0236	1.4837	1.2777	0.1682
KRAS_exon3	11	1.1947	0.1334	1.2166	0.8889	1.3568	1.2166	0.1334
KRAS_exon4	11	1.129	0.195	1.0401	0.8124	1.4108	1.0401	0.195
KRAS_exon5	11	1.1277	0.0816	1.1242	0.9419	1.2156	1.1242	0.0816
KRAS_exon6	11	1.2308	0.1823	1.3246	0.9622	1.4526	1.3246	0.1823
KRAS_exon7	11	1.2188	0.1364	1.2104	1.0463	1.4969	1.2104	0.1364
LEMD2_exon1	11	0.4217	0.1411	0.3723	0.2299	0.61	0.3723	0.1411
LEMD2_exon2	11	1.0821	0.082	1.1139	0.951	1.1865	1.1139	0.082
LEMD2_exon3	11	0.8353	0.129	0.8687	0.6791	0.9857	0.8687	0.129
LEMD2_exon4	11	0.7837	0.155	0.7281	0.5472	1.0332	0.7281	0.155
LEMD2_exon5	11	1.3745	0.1594	1.3862	1.1026	1.6201	1.3862	0.1594
LEMD2_exon6	11	0.7219	0.0737	0.7416	0.5765	0.8199	0.7416	0.0737
LEMD2_exon7	11	1.1622	0.0974	1.1725	1.028	1.3137	1.1725	0.0974
LEMD2_exon8	11	0.1278	0.0482	0.1092	0.0758	0.2193	0.1092	0.0482
LTB_exon1	11	0.4963	0.0985	0.4933	0.3829	0.6572	0.4933	0.0985
LTB_exon2	11	0.539	0.1084	0.5237	0.385	0.7051	0.5237	0.1084
LTB_exon3	11	0.8748	0.1826	0.8266	0.6641	1.184	0.8266	0.1826
LTB_exon4	11	0.6031	0.145	0.5799	0.4283	0.8208	0.5799	0.145
MAX_exon1	11	0.706	0.0954	0.7012	0.5428	0.9046	0.7012	0.0954
MAX_exon10	11	0.8003	0.093	0.7835	0.6544	0.9406	0.7835	0.093
MAX_exon2	11	0.7106	0.1144	0.6778	0.5196	0.8386	0.6778	0.1144
MAX_exon3	11	1.0847	0.0692	1.0818	0.992	1.1834	1.0818	0.0692
MAX_exon4	11	0.8098	0.0862	0.8297	0.624	0.9427	0.8297	0.0862
MAX_exon5	11	1.2278	0.1048	1.1959	1.0789	1.415	1.1959	0.1048
MAX_exon6	11	1.2498	0.0535	1.2542	1.1793	1.3621	1.2542	0.0535
MAX_exon7	11	1.0831	0.069	1.08	0.9842	1.2018	1.08	0.069
MAX_exon8	11	0.9012	0.1515	0.9062	0.7127	1.2689	0.9062	0.1515
MAX_exon9	11	0.6944	0.1575	0.6873	0.4957	1.0491	0.6873	0.1575
MYC_exon1	11	1.0599	0.2	1.0066	0.8158	1.5624	1.0066	0.2
MYC_exon2	11	0.8225	0.1033	0.7888	0.6902	1.0203	0.7888	0.1033
MYC_exon3	11	0.8661	0.137	0.8895	0.6949	1.0697	0.8895	0.137
MYC_exon4	11	1.1213	0.0949	1.1238	0.9343	1.2988	1.1238	0.0949
MYD88_exon1	11	0.5936	0.109	0.5687	0.4237	0.7654	0.5687	0.109
MYD88_exon2	11	0.7555	0.1517	0.6951	0.5347	1.016	0.6951	0.1517
MYD88_exon3	11	1.2519	0.1318	1.2648	0.9711	1.4552	1.2648	0.1318
MYD88_exon4	11	1.1798	0.1366	1.1013	0.9993	1.4129	1.1013	0.1366
MYD88_exon5	11	1.3462	0.1376	1.345	1.1503	1.5733	1.345	0.1376
NF1_exon1	11	0.0957	0.0692	0.05	0.0303	0.2363	0.05	0.0692
NF1_exon10	11	0.9808	0.0824	1.0026	0.8314	1.0775	1.0026	0.0824
NF1_exon11	11	0.8792	0.2293	0.8147	0.5808	1.2014	0.8147	0.2293
NF1_exon12	11	1.2762	0.1372	1.2926	0.987	1.5362	1.2926	0.1372
NF1_exon13	11	0.7708	0.1037	0.7681	0.5627	0.9471	0.7681	0.1037
NF1_exon14	11	1.111	0.0528	1.1333	1.0076	1.161	1.1333	0.0528
NF1_exon15	11	0.5301	0.1946	0.6564	0.2728	0.7681	0.6564	0.1946
NF1_exon16	11	1.2393	0.1816	1.2199	0.9176	1.5371	1.2199	0.1816
NF1_exon17	11	0.9672	0.1093	0.969	0.6889	1.1306	0.969	0.1093
NF1_exon18	11	1.0195	0.1037	1.0045	0.8936	1.1711	1.0045	0.1037
NF1_exon19	11	1.1195	0.0714	1.139	1.021	1.2293	1.139	0.0714
NF1_exon2	11	1.2395	0.136	1.239	1.048	1.4666	1.239	0.136
NF1_exon20	11	0.7401	0.0707	0.7402	0.6481	0.8557	0.7402	0.0707
NF1_exon21	11	1.1819	0.0893	1.1862	1.0398	1.3581	1.1862	0.0893
NF1_exon22	11	0.4423	0.0856	0.4429	0.3303	0.6014	0.4429	0.0856
NF1_exon23	11	1.1805	0.0999	1.1477	1.0467	1.4171	1.1477	0.0999
NF1_exon24	11	1.3316	0.1489	1.3201	1.0692	1.5566	1.3201	0.1489
NF1_exon25	11	1.2277	0.1407	1.2652	1.0047	1.4187	1.2652	0.1407
NF1_exon26	11	1.1546	0.1609	1.1967	0.91	1.3348	1.1967	0.1609
NF1_exon27	11	1.2883	0.1706	1.2157	1.1354	1.698	1.2157	0.1706
NF1_exon28	11	1.3332	0.0614	1.3302	1.2378	1.4513	1.3302	0.0614
NF1_exon29	11	1.5178	0.1157	1.4963	1.3182	1.7455	1.4963	0.1157
NF1_exon3	11	1.1455	0.0936	1.1295	0.9755	1.3043	1.1295	0.0936
NF1_exon30	11	0.9196	0.0845	0.9015	0.8139	1.0853	0.9015	0.0845
NF1_exon31	11	1.1665	0.1338	1.1691	0.9382	1.3917	1.1691	0.1338
NF1_exon32	11	1.1061	0.1674	1.1467	0.831	1.3986	1.1467	0.1674
NF1_exon33	11	1.0507	0.1486	1.0902	0.7707	1.2559	1.0902	0.1486
NF1_exon34	11	1.3059	0.1621	1.389	1.0445	1.4872	1.389	0.1621
NF1_exon35	11	1.1054	0.1747	1.1147	0.8344	1.3679	1.1147	0.1747
NF1_exon36	11	1.0449	0.0775	1.0335	0.9253	1.1784	1.0335	0.0775
NF1_exon37	11	1.0394	0.0663	1.0184	0.9491	1.1282	1.0184	0.0663
NF1_exon38	11	1.1576	0.1878	1.2526	0.9182	1.4078	1.2526	0.1878
NF1_exon39	11	1.365	0.1776	1.3687	1.024	1.6855	1.3687	0.1776
NF1_exon4	11	1.2504	0.112	1.2168	1.0984	1.4821	1.2168	0.112
NF1_exon40	11	1.3439	0.078	1.3377	1.2012	1.5284	1.3377	0.078
NF1_exon41	11	1.2443	0.0495	1.2405	1.1869	1.361	1.2405	0.0495
NF1_exon42	11	0.896	0.0919	0.8969	0.6906	1.0214	0.8969	0.0919
NF1_exon43	11	1.2481	0.2375	1.3704	0.8621	1.4977	1.3704	0.2375
NF1_exon44	11	1.3079	0.1413	1.3643	1.0843	1.498	1.3643	0.1413
NF1_exon45	11	1.0805	0.0856	1.0819	0.9406	1.2155	1.0819	0.0856
NF1_exon46	11	1.1929	0.0612	1.1946	1.0564	1.2682	1.1946	0.0612
NF1_exon47	11	0.8164	0.0755	0.8298	0.6504	0.9251	0.8298	0.0755
NF1_exon48	11	1.3199	0.1484	1.3238	0.9341	1.5046	1.3238	0.1484
NF1_exon49	11	1.26	0.1253	1.273	0.9513	1.4262	1.273	0.1253
NF1_exon5	11	1.3166	0.144	1.3986	1.085	1.4919	1.3986	0.144
NF1_exon50	11	1.1522	0.145	1.1743	0.8428	1.3196	1.1743	0.145
NF1_exon51	11	1.2277	0.0597	1.2197	1.1553	1.3325	1.2197	0.0597
NF1_exon52	11	1.2918	0.0968	1.2955	1.0577	1.4583	1.2955	0.0968
NF1_exon53	11	1.3109	0.1485	1.3108	1.0314	1.5781	1.3108	0.1485
NF1_exon54	11	1.3424	0.1901	1.4126	1.0967	1.5929	1.4126	0.1901
NF1_exon55	11	1.4029	0.1172	1.4355	1.1836	1.5156	1.4355	0.1172
NF1_exon56	11	0.8837	0.0918	0.9022	0.643	0.9745	0.9022	0.0918
NF1_exon57	11	1.1642	0.0994	1.1718	0.9839	1.344	1.1718	0.0994
NF1_exon58	11	1.2786	0.0971	1.2986	1.0638	1.4126	1.2986	0.0971
NF1_exon59	11	1.1436	0.0798	1.1556	0.9754	1.2498	1.1556	0.0798
NF1_exon6	11	1.0508	0.1406	0.9633	0.8965	1.2215	0.9633	0.1406
NF1_exon60	11	1.3286	0.101	1.3456	1.1594	1.5136	1.3456	0.101
NF1_exon61	11	1.1793	0.197	1.2583	0.8762	1.5399	1.2583	0.197
NF1_exon62	11	1.2339	0.0591	1.2522	1.1305	1.2999	1.2522	0.0591
NF1_exon63	11	1.262	0.1029	1.2737	1.036	1.418	1.2737	0.1029
NF1_exon64	11	1.2827	0.0995	1.2772	1.1388	1.4451	1.2772	0.0995
NF1_exon65	11	1.12	0.0966	1.1354	0.9272	1.2545	1.1354	0.0966
NF1_exon66	11	1.0426	0.061	1.0306	0.9609	1.1712	1.0306	0.061
NF1_exon67	11	1.151	0.0994	1.1438	1.0307	1.3668	1.1438	0.0994
NF1_exon7	11	0.965	0.0853	0.9416	0.8292	1.0865	0.9416	0.0853
NF1_exon8	11	1.2422	0.1019	1.2763	1.0652	1.369	1.2763	0.1019
NF1_exon9	11	0.8367	0.0809	0.8538	0.7273	1.0288	0.8538	0.0809
NFKB1_exon1	11	0.8359	0.0861	0.8369	0.6381	0.9531	0.8369	0.0861
NFKB1_exon10	11	1.1801	0.1155	1.1593	0.9661	1.3871	1.1593	0.1155
NFKB1_exon11	11	1.1676	0.0813	1.1944	1.0249	1.2705	1.1944	0.0813
NFKB1_exon12	11	1.0955	0.1339	1.1031	0.9349	1.3465	1.1031	0.1339
NFKB1_exon13	11	0.8446	0.0732	0.8428	0.7476	0.9935	0.8428	0.0732
NFKB1_exon14	11	0.9454	0.0535	0.9441	0.8358	1.0022	0.9441	0.0535
NFKB1_exon15	11	1.1798	0.0517	1.1896	1.086	1.279	1.1896	0.0517
NFKB1_exon16	11	1.1809	0.0793	1.1835	1.0025	1.3005	1.1835	0.0793
NFKB1_exon17	11	1.2221	0.1152	1.2056	1.0553	1.3946	1.2056	0.1152
NFKB1_exon18	11	0.7923	0.11	0.7581	0.6547	0.9922	0.7581	0.11
NFKB1_exon19	11	1.164	0.0986	1.1473	0.9657	1.3233	1.1473	0.0986
NFKB1_exon2	11	1.1446	0.2252	1.2231	0.8951	1.6186	1.2231	0.2252
NFKB1_exon20	11	0.9562	0.0952	0.9362	0.8278	1.0739	0.9362	0.0952
NFKB1_exon21	11	0.8859	0.064	0.8817	0.7903	1.0072	0.8817	0.064
NFKB1_exon22	11	1.1621	0.0492	1.1781	1.0488	1.2185	1.1781	0.0492
NFKB1_exon23	11	1.0144	0.0786	1.0486	0.859	1.0854	1.0486	0.0786
NFKB1_exon24	11	1.0543	0.096	1.0612	0.8834	1.1836	1.0612	0.096
NFKB1_exon25	11	0.9808	0.0682	0.976	0.862	1.1211	0.976	0.0682
NFKB1_exon3	11	1.1	0.1154	1.1067	0.8222	1.2257	1.1067	0.1154
NFKB1_exon4	11	0.8741	0.0883	0.8821	0.6829	1.0127	0.8821	0.0883
NFKB1_exon5	11	1.0973	0.0795	1.1092	0.9784	1.1923	1.1092	0.0795
NFKB1_exon6	11	1.3116	0.0901	1.2875	1.1627	1.4446	1.2875	0.0901
NFKB1_exon7	11	0.7889	0.1389	0.7632	0.6214	1.0336	0.7632	0.1389
NFKB1_exon8	11	1.2272	0.0526	1.2311	1.1261	1.3022	1.2311	0.0526
NFKB1_exon9	11	0.8395	0.0787	0.8507	0.7156	0.944	0.8507	0.0787
NFKB2_exon1	11	0.4979	0.1352	0.4882	0.3464	0.7048	0.4882	0.1352
NFKB2_exon10	11	0.2334	0.087	0.2044	0.1315	0.3645	0.2044	0.087
NFKB2_exon11	11	0.2494	0.1018	0.2147	0.0996	0.4206	0.2147	0.1018
NFKB2_exon12	11	1.0011	0.1343	0.9746	0.8346	1.1946	0.9746	0.1343
NFKB2_exon13	11	0.506	0.1303	0.4486	0.2944	0.693	0.4486	0.1303
NFKB2_exon14	11	0.5968	0.1228	0.5565	0.4287	0.8199	0.5565	0.1228
NFKB2_exon15	11	0.6886	0.159	0.647	0.492	0.9721	0.647	0.159
NFKB2_exon16	11	0.5851	0.1387	0.5578	0.3396	0.764	0.5578	0.1387
NFKB2_exon2	11	0.7291	0.1151	0.7511	0.493	0.9085	0.7511	0.1151
NFKB2_exon3	11	0.963	0.1294	0.9573	0.7316	1.168	0.9573	0.1294
NFKB2_exon4	11	1.0465	0.1675	0.9886	0.8364	1.277	0.9886	0.1675
NFKB2_exon5	11	0.9181	0.128	0.9521	0.7268	1.1997	0.9521	0.128
NFKB2_exon6	11	1.1035	0.1504	1.07	0.9236	1.2941	1.07	0.1504
NFKB2_exon7	11	0.847	0.1187	0.7874	0.6934	1.0518	0.7874	0.1187
NFKB2_exon8	11	1.1067	0.1793	1.1066	0.8281	1.3399	1.1066	0.1793
NFKB2_exon9	11	0.3583	0.1271	0.319	0.1924	0.5544	0.319	0.1271
NFKBIA_exon1	11	0.9411	0.1091	0.896	0.8252	1.2146	0.896	0.1091
NFKBIA_exon2	11	0.9104	0.108	0.9078	0.7695	1.0877	0.9078	0.108
NFKBIA_exon3	11	1.1502	0.0892	1.1594	0.9955	1.3	1.1594	0.0892
NFKBIA_exon4	11	1.3469	0.1576	1.283	1.1529	1.6356	1.283	0.1576
NFKBIA_exon5	11	0.8909	0.1301	0.906	0.6953	1.1005	0.906	0.1301
NFKBIA_exon6	11	0.6777	0.1257	0.6751	0.5076	0.8488	0.6751	0.1257
NFKBIA_exon7	11	0.3783	0.1011	0.4107	0.2255	0.513	0.4107	0.1011
NOTCH2_exon1	11	0.9374	0.0826	0.9053	0.8193	1.043	0.9053	0.0826
NOTCH2_exon10	11	0.6888	0.0867	0.6966	0.5476	0.8312	0.6966	0.0867
NOTCH2_exon11	11	0.6756	0.0905	0.6232	0.5637	0.83	0.6232	0.0905
NOTCH2_exon12	11	1.2457	0.0975	1.2372	1.0934	1.4602	1.2372	0.0975
NOTCH2_exon13	11	1.1468	0.111	1.125	0.9841	1.2937	1.125	0.111
NOTCH2_exon14	11	0.6866	0.1277	0.6372	0.488	0.8914	0.6372	0.1277
NOTCH2_exon15	11	0.9334	0.081	0.9513	0.8113	1.0576	0.9513	0.081
NOTCH2_exon16	11	1.0837	0.0685	1.0914	0.9669	1.1835	1.0914	0.0685
NOTCH2_exon17	11	0.8962	0.0682	0.9037	0.7798	0.997	0.9037	0.0682
NOTCH2_exon18	11	1.1434	0.112	1.1252	0.958	1.3218	1.1252	0.112
NOTCH2_exon19	11	1.2841	0.0621	1.2898	1.1678	1.3973	1.2898	0.0621
NOTCH2_exon2	11	1.0514	0.0632	1.0717	0.9301	1.155	1.0717	0.0632
NOTCH2_exon20	11	1.0255	0.0844	1.0397	0.9193	1.1304	1.0397	0.0844
NOTCH2_exon21	11	0.792	0.0938	0.7661	0.6459	0.9288	0.7661	0.0938
NOTCH2_exon22	11	1.1386	0.1084	1.1231	0.9482	1.3683	1.1231	0.1084
NOTCH2_exon23	11	0.9086	0.103	0.9081	0.7014	1.0582	0.9081	0.103
NOTCH2_exon24	11	1.2684	0.1214	1.2597	1.1032	1.4579	1.2597	0.1214
NOTCH2_exon25	11	1.2018	0.0763	1.1816	1.0783	1.3283	1.1816	0.0763
NOTCH2_exon26	11	1.0754	0.0617	1.0836	0.9602	1.1809	1.0836	0.0617
NOTCH2_exon27	11	1.3417	0.0709	1.3222	1.2746	1.4791	1.3222	0.0709
NOTCH2_exon28	11	1.1447	0.0972	1.1319	1.0205	1.3501	1.1319	0.0972
NOTCH2_exon29	11	0.7479	0.1155	0.7266	0.5681	0.9154	0.7266	0.1155
NOTCH2_exon3	11	1.05	0.0882	1.0596	0.8887	1.2027	1.0596	0.0882
NOTCH2_exon30	11	1.1861	0.1093	1.1655	1.0029	1.3893	1.1655	0.1093
NOTCH2_exon31	11	1.3629	0.0844	1.3532	1.2278	1.5239	1.3532	0.0844
NOTCH2_exon32	11	1.2294	0.0905	1.2325	1.058	1.3383	1.2325	0.0905
NOTCH2_exon33	11	1.3819	0.1065	1.4192	1.235	1.5554	1.4192	0.1065
NOTCH2_exon34	11	1.2462	0.1011	1.2665	1.0675	1.3707	1.2665	0.1011
NOTCH2_exon35	11	1.4438	0.0813	1.4315	1.3702	1.6618	1.4315	0.0813
NOTCH2_exon36	11	1.3358	0.1126	1.3017	1.2268	1.548	1.3017	0.1126
NOTCH2_exon37	11	1.4486	0.0871	1.4435	1.3089	1.5613	1.4435	0.0871
NOTCH2_exon38	11	1.2605	0.0601	1.2443	1.1846	1.3685	1.2443	0.0601
NOTCH2_exon39	11	1.0059	0.1147	1.016	0.8737	1.2065	1.016	0.1147
NOTCH2_exon4	11	0.8431	0.0574	0.8295	0.7641	0.9408	0.8295	0.0574
NOTCH2_exon40	11	1.0564	0.0625	1.0433	0.9826	1.1682	1.0433	0.0625
NOTCH2_exon41	11	1.7676	0.513	1.6399	1.1147	2.5684	1.6399	0.513
NOTCH2_exon42	11	0.6217	0.0968	0.6089	0.4622	0.7578	0.6089	0.0968
NOTCH2_exon43	11	0.5803	0.0869	0.5498	0.4357	0.6852	0.5498	0.0869
NOTCH2_exon44	11	0.5733	0.2128	0.511	0.1953	0.9359	0.511	0.2128
NOTCH2_exon45	11	0.3656	0.1685	0.3235	0.1523	0.657	0.3235	0.1685
NOTCH2_exon5	11	0.665	0.1161	0.6773	0.4746	0.83	0.6773	0.1161
NOTCH2_exon6	11	1.0902	0.0769	1.1219	0.9201	1.1613	1.1219	0.0769
NOTCH2_exon7	11	1.3572	0.0613	1.338	1.2577	1.4693	1.338	0.0613
NOTCH2_exon8	11	1.0347	0.077	1.0541	0.9226	1.1247	1.0541	0.077
NOTCH2_exon9	11	1.0846	0.0499	1.0936	0.9647	1.1344	1.0936	0.0499
NRAS_exon1	11	1.3687	0.1218	1.367	1.2058	1.5858	1.367	0.1218
NRAS_exon2	11	1.2346	0.1037	1.2326	1.0409	1.4241	1.2326	0.1037
NRAS_exon3	11	1.2125	0.0834	1.1865	1.1141	1.3572	1.1865	0.0834
NRAS_exon4	11	1.0308	0.0801	1.0443	0.9195	1.1898	1.0443	0.0801
PIK3CA_exon1	11	1.4422	0.1328	1.4299	1.1535	1.6814	1.4299	0.1328
PIK3CA_exon10	11	0.8285	0.1075	0.8289	0.5908	0.9828	0.8289	0.1075
